code,municipality,score,year,subject,treated,post,treat_post,baseline_score,low_baseline,triple
4321709,Três Coroas,274.37,2011,Matemática,0,0,0,281.4075,0,0
4321808,Três de Maio,256.11,2011,Matemática,0,0,0,264.6975,0,0
4321832,Três Forquilhas,268.45,2011,Matemática,0,0,0,263.8075,0,0
4321857,Três Palmeiras,252.98,2011,Matemática,0,0,0,265.375,0,0
4321907,Três Passos,276.2,2011,Matemática,0,0,0,276.645,0,0
4321956,Trindade do Sul,259.11,2011,Matemática,0,0,0,267.1225,0,0
4322004,Triunfo,245.02,2011,Matemática,0,0,0,248.135,1,0
4322103,Tucunduva,278.33,2011,Matemática,0,0,0,279.47749999999996,0,0
4322152,Tunas,250.46,2011,Matemática,0,0,0,260.325,1,0
4322186,Tupanci do Sul,,2011,Matemática,0,0,0,294.8675,0,0
4322202,Tupanciretã,258.62,2011,Matemática,0,0,0,261.90250000000003,0,0
4322251,Tupandi,307.64,2011,Matemática,1,0,0,297.295,0,0
4322301,Tuparendi,265.54,2011,Matemática,0,0,0,265.695,0,0
4322327,Turuçu,272.65,2011,Matemática,1,0,0,283.5375,0,0
4322343,Ubiretama,276.24,2011,Matemática,0,0,0,256.1475,1,0
4322350,União da Serra,,2011,Matemática,0,0,0,267.9825,0,0
4322376,Unistalda,279.38,2011,Matemática,0,0,0,285.225,0,0
4322400,Uruguaiana,238.15,2011,Matemática,0,0,0,246.65,1,0
4322509,Vacaria,260.96,2011,Matemática,0,0,0,264.72249999999997,0,0
4322525,Vale Verde,245.67,2011,Matemática,0,0,0,270.515,0,0
4322533,Vale do Sol,260.86,2011,Matemática,0,0,0,270.97749999999996,0,0
4322541,Vale Real,290.58,2011,Matemática,0,0,0,290.5575,0,0
4322558,Vanini,283.1,2011,Matemática,0,0,0,293.3175,0,0
4322608,Venâncio Aires,272.1,2011,Matemática,0,0,0,269.6225,0,0
4322707,Vera Cruz,255.59,2011,Matemática,0,0,0,267.53,0,0
4322806,Veranópolis,284.87,2011,Matemática,0,0,0,275.505,0,0
4322855,Vespasiano Corrêa,,2011,Matemática,1,0,0,279.6375,0,0
4322905,Viadutos,263.64,2011,Matemática,0,0,0,283.3825,0,0
4323002,Viamão,238.73,2011,Matemática,0,0,0,248.1,1,0
4323101,Vicente Dutra,245.3,2011,Matemática,0,0,0,240.8075,1,0
4323200,Victor Graeff,297.38,2011,Matemática,0,0,0,273.8225,0,0
4323309,Vila Flores,271.52,2011,Matemática,0,0,0,284.625,0,0
4323358,Vila Lângaro,269.66,2011,Matemática,0,0,0,279.46,0,0
4323408,Vila Maria,281.55,2011,Matemática,0,0,0,263.60749999999996,0,0
4323457,Vila Nova do Sul,269.08,2011,Matemática,0,0,0,244.41,1,0
4323507,Vista Alegre,248.28,2011,Matemática,0,0,0,278.615,0,0
4323606,Vista Alegre do Prata,,2011,Matemática,0,0,0,271.9225,0,0
4323705,Vista Gaúcha,257.18,2011,Matemática,0,0,0,264.475,0,0
4323754,Vitória das Missões,,2011,Matemática,0,0,0,271.16,0,0
4323770,Westfália,271.27,2011,Matemática,0,0,0,283.4925,0,0
4323804,Xangri-lá,258.6,2011,Matemática,0,0,0,265.4425,0,0
4300034,Aceguá,,2011,Língua Portuguesa,0,0,0,258.8025,1,0
4300059,Água Santa,234.76,2011,Língua Portuguesa,0,0,0,273.90999999999997,0,0
4300109,Agudo,270.55,2011,Língua Portuguesa,1,0,0,283.125,0,0
4300208,Ajuricaba,,2011,Língua Portuguesa,0,0,0,282.4875,0,0
4300307,Alecrim,272.74,2011,Língua Portuguesa,0,0,0,270.22,0,0
4300406,Alegrete,238.06,2011,Língua Portuguesa,0,0,0,255.27499999999998,1,0
4300455,Alegria,251.87,2011,Língua Portuguesa,0,0,0,248.785,1,0
4300471,Almirante Tamandaré do Sul,248.14,2011,Língua Portuguesa,0,0,0,263.03499999999997,0,0
4300505,Alpestre,239.85,2011,Língua Portuguesa,0,0,0,253.365,1,0
4300554,Alto Alegre,235.71,2011,Língua Portuguesa,0,0,0,268.0275,0,0
4300570,Alto Feliz,247.7,2011,Língua Portuguesa,1,0,0,272.85,0,0
4300604,Alvorada,238.33,2011,Língua Portuguesa,0,0,0,249.875,1,0
4300638,Amaral Ferrador,227.16,2011,Língua Portuguesa,0,0,0,243.3175,1,0
4300646,Ametista do Sul,243.43,2011,Língua Portuguesa,0,0,0,260.3375,1,0
4300661,André da Rocha,,2011,Língua Portuguesa,0,0,0,,0,0
4300703,Anta Gorda,259.62,2011,Língua Portuguesa,0,0,0,275.6625,0,0
4300802,Antônio Prado,257.32,2011,Língua Portuguesa,0,0,0,278.4175,0,0
4300851,Arambaré,253.26,2011,Língua Portuguesa,0,0,0,261.385,1,0
4300877,Araricá,255.53,2011,Língua Portuguesa,1,0,0,267.5125,0,0
4300901,Aratiba,265.83,2011,Língua Portuguesa,0,0,0,272.885,0,0
4301008,Arroio do Meio,265.96,2011,Língua Portuguesa,0,0,0,278.38,0,0
4301057,Arroio do Sal,256.25,2011,Língua Portuguesa,0,0,0,259.7175,1,0
4301073,Arroio do Padre,242.72,2011,Língua Portuguesa,0,0,0,276.6875,0,0
4301107,Arroio dos Ratos,249.24,2011,Língua Portuguesa,0,0,0,258.9475,1,0
4301206,Arroio do Tigre,247.86,2011,Língua Portuguesa,1,0,0,273.1425,0,0
4301305,Arroio Grande,233.62,2011,Língua Portuguesa,1,0,0,252.03,1,0
4301404,Arvorezinha,234.36,2011,Língua Portuguesa,0,0,0,254.0325,1,0
4301503,Augusto Pestana,263.81,2011,Língua Portuguesa,0,0,0,287.62,0,0
4301552,Áurea,,2011,Língua Portuguesa,0,0,0,287.3,0,0
4301602,Bagé,239.16,2011,Língua Portuguesa,0,0,0,259.52750000000003,1,0
4301636,Balneário Pinhal,243.02,2011,Língua Portuguesa,0,0,0,248.6575,1,0
4301651,Barão,252.17,2011,Língua Portuguesa,1,0,0,286.47749999999996,0,0
4301701,Barão de Cotegipe,252.89,2011,Língua Portuguesa,0,0,0,261.39,1,0
4301750,Barão do Triunfo,239.19,2011,Língua Portuguesa,0,0,0,247.54500000000002,1,0
4301800,Barracão,240.62,2011,Língua Portuguesa,0,0,0,260.42,1,0
4301859,Barra do Guarita,262.01,2011,Língua Portuguesa,0,0,0,245.8625,1,0
4301875,Barra do Quaraí,248.92,2011,Língua Portuguesa,0,0,0,246.0125,1,0
4301909,Barra do Ribeiro,240.75,2011,Língua Portuguesa,0,0,0,248.1525,1,0
4301925,Barra do Rio Azul,,2011,Língua Portuguesa,0,0,0,291.45500000000004,0,0
4301958,Barra Funda,231.95,2011,Língua Portuguesa,0,0,0,280.58500000000004,0,0
4302006,Barros Cassal,243.95,2011,Língua Portuguesa,0,0,0,242.02249999999998,1,0
4302055,Benjamin Constant do Sul,,2011,Língua Portuguesa,0,0,0,250.905,1,0
4302105,Bento Gonçalves,259.7,2011,Língua Portuguesa,0,0,0,278.49,0,0
4302154,Boa Vista das Missões,231.25,2011,Língua Portuguesa,0,0,0,272.745,0,0
4302204,Boa Vista do Buricá,269.58,2011,Língua Portuguesa,0,0,0,283.9475,0,0
4302220,Boa Vista do Cadeado,,2011,Língua Portuguesa,0,0,0,232.07,1,0
4302238,Boa Vista do Incra,221.12,2011,Língua Portuguesa,0,0,0,263.09000000000003,0,0
4302253,Boa Vista do Sul,,2011,Língua Portuguesa,0,0,0,276.225,0,0
4302303,Bom Jesus,250.2,2011,Língua Portuguesa,0,0,0,262.40999999999997,0,0
4302352,Bom Princípio,272.51,2011,Língua Portuguesa,1,0,0,294.6,0,0
4302378,Bom Progresso,222.01,2011,Língua Portuguesa,0,0,0,272.47,0,0
4302402,Bom Retiro do Sul,249.81,2011,Língua Portuguesa,1,0,0,279.4075,0,0
4302451,Boqueirão do Leão,263.67,2011,Língua Portuguesa,0,0,0,260.3675,1,0
4302501,Bossoroca,228.19,2011,Língua Portuguesa,0,0,0,250.0275,1,0
4302584,Bozano,,2011,Língua Portuguesa,0,0,0,283.14,0,0
4302600,Braga,257.77,2011,Língua Portuguesa,0,0,0,266.14,0,0
4302659,Brochier,281.89,2011,Língua Portuguesa,1,0,0,317.675,0,0
4302709,Butiá,251.92,2011,Língua Portuguesa,1,0,0,227.42000000000002,1,0
4302808,Caçapava do Sul,236.61,2011,Língua Portuguesa,0,0,0,254.54250000000002,1,0
4302907,Cacequi,226.16,2011,Língua Portuguesa,0,0,0,243.95499999999998,1,0
4303004,Cachoeira do Sul,254.13,2011,Língua Portuguesa,1,0,0,259.44,1,0
4303103,Cachoeirinha,244.01,2011,Língua Portuguesa,0,0,0,254.6925,1,0
4303202,Cacique Doble,259.17,2011,Língua Portuguesa,0,0,0,268.835,0,0
4303301,Caibaté,267.66,2011,Língua Portuguesa,0,0,0,253.8675,1,0
4303400,Caiçara,267.86,2011,Língua Portuguesa,0,0,0,263.9725,0,0
4303509,Camaquã,245.56,2011,Língua Portuguesa,1,0,0,257.87,1,0
4303558,Camargo,234.04,2011,Língua Portuguesa,0,0,0,277.94500000000005,0,0
4303608,Cambará do Sul,231.76,2011,Língua Portuguesa,0,0,0,253.89499999999998,1,0
4303673,Campestre da Serra,266.33,2011,Língua Portuguesa,0,0,0,280.15999999999997,0,0
4303707,Campina das Missões,256.33,2011,Língua Portuguesa,0,0,0,276.8675,0,0
4303806,Campinas do Sul,265.55,2011,Língua Portuguesa,0,0,0,287.3275,0,0
4303905,Campo Bom,263.6,2011,Língua Portuguesa,1,0,0,277.98,0,0
4304002,Campo Novo,226.4,2011,Língua Portuguesa,0,0,0,250.65,1,0
4304101,Campos Borges,232.63,2011,Língua Portuguesa,0,0,0,248.02749999999997,1,0
4304200,Candelária,238.16,2011,Língua Portuguesa,0,0,0,257.2225,1,0
4304309,Cândido Godói,255.58,2011,Língua Portuguesa,0,0,0,277.0475,0,0
4304358,Candiota,232.38,2011,Língua Portuguesa,0,0,0,256.425,1,0
4304408,Canela,235.85,2011,Língua Portuguesa,0,0,0,265.1925,0,0
4304507,Canguçu,257.06,2011,Língua Portuguesa,0,0,0,286.52250000000004,0,0
4304606,Canoas,248.4,2011,Língua Portuguesa,1,0,0,262.84000000000003,0,0
4304614,Canudos do Vale,226.09,2011,Língua Portuguesa,0,0,0,261.0825,1,0
4304622,Capão Bonito do Sul,227.6,2011,Língua Portuguesa,0,0,0,252.98250000000002,1,0
4304630,Capão da Canoa,244.54,2011,Língua Portuguesa,0,0,0,264.2625,0,0
4304655,Capão do Cipó,225.81,2011,Língua Portuguesa,0,0,0,260.1325,1,0
4304663,Capão do Leão,249.47,2011,Língua Portuguesa,1,0,0,257.65,1,0
4304671,Capivari do Sul,265.7,2011,Língua Portuguesa,0,0,0,265.8975,0,0
4304689,Capela de Santana,256.79,2011,Língua Portuguesa,1,0,0,260.0325,1,0
4304697,Capitão,254.62,2011,Língua Portuguesa,0,0,0,275.08000000000004,0,0
4304705,Carazinho,249.49,2011,Língua Portuguesa,0,0,0,258.59749999999997,1,0
4304713,Caraá,262.86,2011,Língua Portuguesa,0,0,0,223.9,1,0
4304804,Carlos Barbosa,258.8,2011,Língua Portuguesa,0,0,0,285.27,0,0
4304903,Casca,256.68,2011,Língua Portuguesa,0,0,0,270.7,0,0
4304952,Caseiros,238.87,2011,Língua Portuguesa,0,0,0,258.97,1,0
4305009,Catuípe,252.39,2011,Língua Portuguesa,0,0,0,271.6225,0,0
4305108,Caxias do Sul,257.02,2011,Língua Portuguesa,1,0,0,268.43,0,0
4305116,Centenário,250.62,2011,Língua Portuguesa,0,0,0,286.9775,0,0
4305124,Cerrito,275.67,2011,Língua Portuguesa,0,0,0,267.835,0,0
4305132,Cerro Branco,247.34,2011,Língua Portuguesa,0,0,0,271.105,0,0
4305157,Cerro Grande,,2011,Língua Portuguesa,0,0,0,279.815,0,0
4305173,Cerro Grande do Sul,237.99,2011,Língua Portuguesa,1,0,0,264.0375,0,0
4305207,Cerro Largo,263.89,2011,Língua Portuguesa,0,0,0,286.55,0,0
4305306,Chapada,255.81,2011,Língua Portuguesa,0,0,0,270.98249999999996,0,0
4305355,Charqueadas,244.26,2011,Língua Portuguesa,0,0,0,261.0675,1,0
4305371,Charrua,249.81,2011,Língua Portuguesa,0,0,0,275.225,0,0
4305405,Chiapetta,247.55,2011,Língua Portuguesa,0,0,0,261.68,1,0
4305439,Chuí,236.85,2011,Língua Portuguesa,1,0,0,,0,0
4305447,Chuvisca,,2011,Língua Portuguesa,1,0,0,260.015,1,0
4305454,Cidreira,245.22,2011,Língua Portuguesa,0,0,0,258.90999999999997,1,0
4305504,Ciríaco,244.36,2011,Língua Portuguesa,0,0,0,256.21250000000003,1,0
4305587,Colinas,,2011,Língua Portuguesa,0,0,0,288.32,0,0
4305603,Colorado,227.46,2011,Língua Portuguesa,0,0,0,291.46000000000004,0,0
4305702,Condor,260.34,2011,Língua Portuguesa,0,0,0,268.6075,0,0
4305801,Constantina,258.48,2011,Língua Portuguesa,0,0,0,268.3375,0,0
4305835,Coqueiro Baixo,247.6,2011,Língua Portuguesa,0,0,0,296.775,0,0
4305850,Coqueiros do Sul,,2011,Língua Portuguesa,0,0,0,235.36,1,0
4305871,Coronel Barros,254.25,2011,Língua Portuguesa,0,0,0,287.375,0,0
4305900,Coronel Bicaco,232.0,2011,Língua Portuguesa,0,0,0,251.2725,1,0
4305934,Coronel Pilar,,2011,Língua Portuguesa,0,0,0,274.95500000000004,0,0
4305959,Cotiporã,255.52,2011,Língua Portuguesa,0,0,0,279.155,0,0
4305975,Coxilha,235.26,2011,Língua Portuguesa,0,0,0,262.2375,0,0
4306007,Crissiumal,246.61,2011,Língua Portuguesa,0,0,0,277.26,0,0
4306056,Cristal,268.08,2011,Língua Portuguesa,0,0,0,262.325,0,0
4306072,Cristal do Sul,,2011,Língua Portuguesa,0,0,0,239.67000000000002,1,0
4306106,Cruz Alta,243.57,2011,Língua Portuguesa,0,0,0,255.2525,1,0
4306130,Cruzaltense,249.97,2011,Língua Portuguesa,0,0,0,287.585,0,0
4306205,Cruzeiro do Sul,258.66,2011,Língua Portuguesa,1,0,0,264.855,0,0
4306304,David Canabarro,246.95,2011,Língua Portuguesa,0,0,0,268.75,0,0
4306320,Derrubadas,252.93,2011,Língua Portuguesa,0,0,0,286.65999999999997,0,0
4306353,Dezesseis de Novembro,,2011,Língua Portuguesa,0,0,0,257.25250000000005,1,0
4306379,Dilermando de Aguiar,,2011,Língua Portuguesa,0,0,0,,0,0
4306403,Dois Irmãos,266.62,2011,Língua Portuguesa,1,0,0,281.48,0,0
4306429,Dois Irmãos das Missões,,2011,Língua Portuguesa,0,0,0,,0,0
4306452,Dois Lajeados,268.32,2011,Língua Portuguesa,0,0,0,296.695,0,0
4306502,Dom Feliciano,241.87,2011,Língua Portuguesa,1,0,0,267.5075,0,0
4306551,Dom Pedro de Alcântara,239.05,2011,Língua Portuguesa,0,0,0,269.84,0,0
4306601,Dom Pedrito,229.7,2011,Língua Portuguesa,0,0,0,249.8275,1,0
4306700,Dona Francisca,271.22,2011,Língua Portuguesa,1,0,0,274.475,0,0
4306734,Doutor Maurício Cardoso,233.28,2011,Língua Portuguesa,0,0,0,261.805,0,0
4306759,Doutor Ricardo,,2011,Língua Portuguesa,0,0,0,,0,0
4306767,Eldorado do Sul,243.21,2011,Língua Portuguesa,0,0,0,259.9975,1,0
4306809,Encantado,262.9,2011,Língua Portuguesa,0,0,0,280.855,0,0
4306908,Encruzilhada do Sul,243.19,2011,Língua Portuguesa,0,0,0,256.9325,1,0
4306924,Engenho Velho,238.66,2011,Língua Portuguesa,0,0,0,227.77,1,0
4306932,Entre-Ijuís,257.37,2011,Língua Portuguesa,0,0,0,262.28499999999997,0,0
4306957,Entre Rios do Sul,248.18,2011,Língua Portuguesa,0,0,0,291.59000000000003,0,0
4306973,Erebango,245.68,2011,Língua Portuguesa,0,0,0,266.5475,0,0
4307005,Erechim,261.79,2011,Língua Portuguesa,0,0,0,276.5175,0,0
4307054,Ernestina,246.09,2011,Língua Portuguesa,0,0,0,262.69,0,0
4307104,Herval,209.92,2011,Língua Portuguesa,0,0,0,258.245,1,0
4307203,Erval Grande,256.08,2011,Língua Portuguesa,0,0,0,262.9125,0,0
4307302,Erval Seco,239.2,2011,Língua Portuguesa,0,0,0,271.1925,0,0
4307401,Esmeralda,204.8,2011,Língua Portuguesa,0,0,0,255.6775,1,0
4307450,Esperança do Sul,246.06,2011,Língua Portuguesa,0,0,0,249.405,1,0
4307500,Espumoso,269.85,2011,Língua Portuguesa,0,0,0,274.885,0,0
4307559,Estação,255.36,2011,Língua Portuguesa,0,0,0,269.89,0,0
4307609,Estância Velha,253.73,2011,Língua Portuguesa,1,0,0,271.89,0,0
4307708,Esteio,247.53,2011,Língua Portuguesa,0,0,0,255.48250000000002,1,0
4307807,Estrela,257.53,2011,Língua Portuguesa,1,0,0,272.0675,0,0
4307815,Estrela Velha,237.58,2011,Língua Portuguesa,1,0,0,259.7125,1,0
4307831,Eugênio de Castro,,2011,Língua Portuguesa,0,0,0,275.15250000000003,0,0
4307864,Fagundes Varela,244.37,2011,Língua Portuguesa,0,0,0,262.72249999999997,0,0
4307906,Farroupilha,265.82,2011,Língua Portuguesa,0,0,0,289.96500000000003,0,0
4308003,Faxinal do Soturno,253.61,2011,Língua Portuguesa,0,0,0,270.95,0,0
4308052,Faxinalzinho,244.34,2011,Língua Portuguesa,0,0,0,238.07999999999998,1,0
4308078,Fazenda Vilanova,255.72,2011,Língua Portuguesa,0,0,0,266.7075,0,0
4308102,Feliz,275.61,2011,Língua Portuguesa,1,0,0,292.92,0,0
4308201,Flores da Cunha,268.75,2011,Língua Portuguesa,0,0,0,287.8225,0,0
4308250,Floriano Peixoto,261.41,2011,Língua Portuguesa,0,0,0,289.125,0,0
4308300,Fontoura Xavier,230.54,2011,Língua Portuguesa,0,0,0,256.0175,1,0
4308409,Formigueiro,249.51,2011,Língua Portuguesa,0,0,0,247.4175,1,0
4308433,Forquetinha,224.66,2011,Língua Portuguesa,1,0,0,258.475,1,0
4308458,Fortaleza dos Valos,263.29,2011,Língua Portuguesa,0,0,0,260.8175,1,0
4308508,Frederico Westphalen,265.09,2011,Língua Portuguesa,0,0,0,281.63,0,0
4308607,Garibaldi,258.65,2011,Língua Portuguesa,0,0,0,277.8825,0,0
4308656,Garruchos,237.53,2011,Língua Portuguesa,0,0,0,263.995,0,0
4308706,Gaurama,256.68,2011,Língua Portuguesa,0,0,0,277.07,0,0
4308805,General Câmara,261.84,2011,Língua Portuguesa,0,0,0,238.71249999999998,1,0
4308854,Gentil,,2011,Língua Portuguesa,0,0,0,276.245,0,0
4308904,Getúlio Vargas,253.18,2011,Língua Portuguesa,0,0,0,269.7425,0,0
4309001,Giruá,246.37,2011,Língua Portuguesa,0,0,0,252.3975,1,0
4309050,Glorinha,216.17,2011,Língua Portuguesa,0,0,0,260.4,1,0
4309100,Gramado,264.79,2011,Língua Portuguesa,1,0,0,273.725,0,0
4309126,Gramado dos Loureiros,,2011,Língua Portuguesa,0,0,0,287.33500000000004,0,0
4309159,Gramado Xavier,235.02,2011,Língua Portuguesa,0,0,0,262.23,0,0
4309209,Gravataí,245.12,2011,Língua Portuguesa,0,0,0,258.17,1,0
4309258,Guabiju,262.62,2011,Língua Portuguesa,0,0,0,295.995,0,0
4309308,Guaíba,251.34,2011,Língua Portuguesa,0,0,0,259.62,1,0
4309407,Guaporé,255.36,2011,Língua Portuguesa,0,0,0,270.3025,0,0
4309506,Guarani das Missões,251.89,2011,Língua Portuguesa,0,0,0,260.4675,1,0
4309555,Harmonia,278.1,2011,Língua Portuguesa,1,0,0,289.6925,0,0
4309571,Herveiras,241.0,2011,Língua Portuguesa,0,0,0,,0,0
4309605,Horizontina,246.08,2011,Língua Portuguesa,0,0,0,275.78999999999996,0,0
4309654,Hulha Negra,246.84,2011,Língua Portuguesa,0,0,0,243.965,1,0
4309704,Humaitá,252.57,2011,Língua Portuguesa,0,0,0,269.4625,0,0
4309753,Ibarama,,2011,Língua Portuguesa,1,0,0,266.0775,0,0
4309803,Ibiaçá,236.21,2011,Língua Portuguesa,0,0,0,268.3,0,0
4309902,Ibiraiaras,269.46,2011,Língua Portuguesa,0,0,0,277.61,0,0
4309951,Ibirapuitã,235.35,2011,Língua Portuguesa,0,0,0,259.635,1,0
4310009,Ibirubá,249.61,2011,Língua Portuguesa,0,0,0,284.3225,0,0
4310108,Igrejinha,262.03,2011,Língua Portuguesa,1,0,0,280.45500000000004,0,0
4310207,Ijuí,248.89,2011,Língua Portuguesa,0,0,0,276.125,0,0
4310306,Ilópolis,225.64,2011,Língua Portuguesa,0,0,0,274.415,0,0
4310330,Imbé,250.58,2011,Língua Portuguesa,0,0,0,265.9125,0,0
4310363,Imigrante,,2011,Língua Portuguesa,0,0,0,314.095,0,0
4310405,Independência,246.02,2011,Língua Portuguesa,0,0,0,270.01,0,0
4310413,Inhacorá,214.62,2011,Língua Portuguesa,0,0,0,241.72,1,0
4310439,Ipê,245.72,2011,Língua Portuguesa,0,0,0,278.12,0,0
4310462,Ipiranga do Sul,230.57,2011,Língua Portuguesa,0,0,0,273.4625,0,0
4310504,Iraí,253.44,2011,Língua Portuguesa,0,0,0,278.305,0,0
4310538,Itaara,239.12,2011,Língua Portuguesa,0,0,0,270.71500000000003,0,0
4310553,Itacurubi,226.64,2011,Língua Portuguesa,0,0,0,248.8,1,0
4310579,Itapuca,,2011,Língua Portuguesa,0,0,0,261.815,0,0
4310603,Itaqui,242.5,2011,Língua Portuguesa,0,0,0,250.2475,1,0
4310652,Itati,258.3,2011,Língua Portuguesa,0,0,0,277.8825,0,0
4310702,Itatiba do Sul,232.96,2011,Língua Portuguesa,0,0,0,281.985,0,0
4310751,Ivorá,237.68,2011,Língua Portuguesa,0,0,0,257.36,1,0
4310801,Ivoti,267.4,2011,Língua Portuguesa,1,0,0,290.4175,0,0
4310850,Jaboticaba,254.23,2011,Língua Portuguesa,0,0,0,270.905,0,0
4310876,Jacuizinho,,2011,Língua Portuguesa,0,0,0,230.04,1,0
4310900,Jacutinga,252.45,2011,Língua Portuguesa,0,0,0,288.6225,0,0
4311007,Jaguarão,239.56,2011,Língua Portuguesa,0,0,0,266.1075,0,0
4311106,Jaguari,260.26,2011,Língua Portuguesa,0,0,0,275.045,0,0
4311122,Jaquirana,218.65,2011,Língua Portuguesa,0,0,0,242.95,1,0
4311130,Jari,261.68,2011,Língua Portuguesa,0,0,0,263.505,0,0
4311155,Jóia,249.22,2011,Língua Portuguesa,0,0,0,269.4425,0,0
4311205,Júlio de Castilhos,259.73,2011,Língua Portuguesa,0,0,0,262.755,0,0
4311239,Lagoa Bonita do Sul,251.07,2011,Língua Portuguesa,0,0,0,245.8575,1,0
4311254,Lagoão,232.69,2011,Língua Portuguesa,0,0,0,265.555,0,0
4311270,Lagoa dos Três Cantos,,2011,Língua Portuguesa,0,0,0,278.515,0,0
4311304,Lagoa Vermelha,252.64,2011,Língua Portuguesa,0,0,0,258.63,1,0
4311403,Lajeado,249.58,2011,Língua Portuguesa,1,0,0,276.10249999999996,0,0
4311429,Lajeado do Bugre,219.39,2011,Língua Portuguesa,0,0,0,,0,0
4311502,Lavras do Sul,229.69,2011,Língua Portuguesa,0,0,0,254.60250000000002,1,0
4311601,Liberato Salzano,,2011,Língua Portuguesa,0,0,0,265.94,0,0
4311627,Lindolfo Collor,235.04,2011,Língua Portuguesa,0,0,0,281.4275,0,0
4311643,Linha Nova,,2011,Língua Portuguesa,1,0,0,286.825,0,0
4311700,Machadinho,243.19,2011,Língua Portuguesa,0,0,0,260.32,1,0
4311718,Maçambará,204.64,2011,Língua Portuguesa,0,0,0,232.3275,1,0
4311734,Mampituba,245.22,2011,Língua Portuguesa,0,0,0,271.475,0,0
4311759,Manoel Viana,254.28,2011,Língua Portuguesa,0,0,0,253.1625,1,0
4311775,Maquiné,251.28,2011,Língua Portuguesa,0,0,0,261.61,1,0
4311791,Maratá,,2011,Língua Portuguesa,0,0,0,279.76,0,0
4311809,Marau,249.25,2011,Língua Portuguesa,0,0,0,265.78,0,0
4311908,Marcelino Ramos,255.47,2011,Língua Portuguesa,0,0,0,244.51999999999998,1,0
4311981,Mariana Pimentel,,2011,Língua Portuguesa,0,0,0,261.555,1,0
4312005,Mariano Moro,243.07,2011,Língua Portuguesa,0,0,0,237.0475,1,0
4312054,Marques de Souza,,2011,Língua Portuguesa,0,0,0,283.3525,0,0
4312104,Mata,217.65,2011,Língua Portuguesa,0,0,0,262.84250000000003,0,0
4312138,Mato Castelhano,215.67,2011,Língua Portuguesa,0,0,0,232.94,1,0
4312153,Mato Leitão,268.77,2011,Língua Portuguesa,0,0,0,283.765,0,0
4312179,Mato Queimado,,2011,Língua Portuguesa,0,0,0,284.9875,0,0
4312203,Maximiliano de Almeida,257.09,2011,Língua Portuguesa,0,0,0,264.61,0,0
4312252,Minas do Leão,249.54,2011,Língua Portuguesa,1,0,0,256.20500000000004,1,0
4312302,Miraguaí,240.92,2011,Língua Portuguesa,0,0,0,251.9525,1,0
4312351,Montauri,241.52,2011,Língua Portuguesa,0,0,0,300.265,0,0
4312377,Monte Alegre dos Campos,219.11,2011,Língua Portuguesa,0,0,0,244.48250000000002,1,0
4312385,Monte Belo do Sul,259.44,2011,Língua Portuguesa,0,0,0,282.6375,0,0
4312401,Montenegro,246.33,2011,Língua Portuguesa,1,0,0,261.1775,1,0
4312427,Mormaço,,2011,Língua Portuguesa,0,0,0,259.805,1,0
4312443,Morrinhos do Sul,239.58,2011,Língua Portuguesa,0,0,0,286.285,0,0
4312450,Morro Redondo,246.47,2011,Língua Portuguesa,0,0,0,270.59000000000003,0,0
4312476,Morro Reuter,260.26,2011,Língua Portuguesa,1,0,0,287.4925,0,0
4312500,Mostardas,245.88,2011,Língua Portuguesa,0,0,0,251.8225,1,0
4312609,Muçum,244.56,2011,Língua Portuguesa,0,0,0,268.775,0,0
4312617,Muitos Capões,227.12,2011,Língua Portuguesa,0,0,0,260.4375,1,0
4312625,Muliterno,247.78,2011,Língua Portuguesa,0,0,0,261.045,1,0
4312658,Não-Me-Toque,250.53,2011,Língua Portuguesa,0,0,0,260.67,1,0
4312674,Nicolau Vergueiro,252.29,2011,Língua Portuguesa,0,0,0,246.98,1,0
4312708,Nonoai,246.71,2011,Língua Portuguesa,0,0,0,269.1175,0,0
4312757,Nova Alvorada,257.84,2011,Língua Portuguesa,0,0,0,281.76,0,0
4312807,Nova Araçá,245.24,2011,Língua Portuguesa,0,0,0,274.5925,0,0
